0,Aasen,Germany,1,47.983,8.55,717
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
01/17/2021,00:00:00,,,,-4.783333,1013.0,0.25
01/17/2021,01:00:00,,,,-4.525,1013.0,0.25
01/17/2021,02:00:00,,,,-4.2,1013.0,0.25
01/17/2021,03:00:00,,,,-3.916667,1013.0,0.25
01/17/2021,04:00:00,,,,-3.541667,1013.0,0.25
01/17/2021,05:00:00,,,,-3.233333,1013.0,0.25
01/17/2021,06:00:00,,,,-3.033333,1013.0,0.25
01/17/2021,07:00:00,0.475,,,-3.366667,1013.0,0.25
01/17/2021,08:00:00,0.7083334,0.0,0.7083334,-2.908333,1013.0,0.25
01/17/2021,09:00:00,2.216667,0.0,2.216667,-1.25,1013.0,0.25
01/17/2021,10:00:00,3.591667,0.0,3.591667,0.3583333,1013.0,0.25
01/17/2021,11:00:00,6.358333,0.0,6.358333,2.875,1013.0,0.25
01/17/2021,12:00:00,9.991667,0.0,9.991667,3.716667,1013.0,0.25
01/17/2021,13:00:00,17.9,0.0,17.9,3.875,1013.0,0.25
01/17/2021,14:00:00,57.24166,0.0,57.24166,2.775,1013.0,0.25
01/17/2021,15:00:00,44.30833,4.9025877639008355,43.68743697787803,2.516667,1013.0,0.25
01/17/2021,16:00:00,14.46667,,,0.775,1013.0,0.25
01/17/2021,17:00:00,1.842857,,,-0.2333333,1013.0,0.25
01/17/2021,18:00:00,,,,-0.4,1013.0,0.25
01/17/2021,19:00:00,,,,-0.8833333,1013.0,0.25
01/17/2021,20:00:00,,,,-0.8333334,1013.0,0.25
01/17/2021,21:00:00,,,,-2.8,1013.0,0.25
01/17/2021,22:00:00,,,,-4.483333,1013.0,0.25
01/17/2021,23:00:00,,,,-3.241667,1013.0,0.25
01/18/2021,00:00:00,,,,-4.633333,1013.0,0.25
01/18/2021,01:00:00,,,,-5.041667,1013.0,0.25
01/18/2021,02:00:00,,,,-4.566667,1013.0,0.25
01/18/2021,03:00:00,,,,-2.991667,1013.0,0.25
01/18/2021,04:00:00,,,,-1.3,1013.0,0.25
01/18/2021,05:00:00,,,,-1.475,1013.0,0.25
01/18/2021,06:00:00,,,,-1.191667,1013.0,0.25
01/18/2021,07:00:00,0.525,,,-1.141667,1013.0,0.25
01/18/2021,08:00:00,4.591667,0.0,4.591667,-0.9666667,1013.0,0.25
01/18/2021,09:00:00,11.0,0.0,11.0,-0.325,1013.0,0.25
01/18/2021,10:00:00,30.4,0.0,30.4,0.675,1013.0,0.25
01/18/2021,11:00:00,65.64166,0.0,65.64166,1.733333,1013.0,0.25
01/18/2021,12:00:00,67.25833,0.0,67.25833,1.433333,1013.0,0.25
01/18/2021,13:00:00,67.89166,0.0,67.89166,1.641667,1013.0,0.25
01/18/2021,14:00:00,61.175,0.0,61.175,1.975,1013.0,0.25
01/18/2021,15:00:00,32.24166,0.0,32.24166,1.333333,1013.0,0.25
01/18/2021,16:00:00,8.691667,,,0.15,1013.0,0.25
01/18/2021,17:00:00,1.171429,,,-1.041667,1013.0,0.25
01/18/2021,18:00:00,,,,-1.975,1013.0,0.25
01/18/2021,19:00:00,,,,-4.275,1013.0,0.25
01/18/2021,20:00:00,,,,-6.483333,1013.0,0.25
01/18/2021,21:00:00,,,,-5.75,1013.0,0.25
01/18/2021,22:00:00,,,,-7.325,1013.0,0.25
01/18/2021,23:00:00,,,,-6.75,1013.0,0.25
01/19/2021,00:00:00,,,,-6.308333,1013.0,0.25
01/19/2021,01:00:00,,,,-8.583333,1013.0,0.25
01/19/2021,02:00:00,,,,-6.875,1013.0,0.25
01/19/2021,03:00:00,,,,-11.775,1013.0,0.25
01/19/2021,04:00:00,,,,-13.05833,1013.0,0.25
01/19/2021,05:00:00,,,,-10.11667,1013.0,0.25
01/19/2021,06:00:00,,,,-4.816667,1013.0,0.25
01/19/2021,07:00:00,0.675,,,-4.383333,1013.0,0.25
01/19/2021,08:00:00,6.166667,0.0,6.166667,-3.775,1013.0,0.25
01/19/2021,09:00:00,36.175,0.0,36.175,-2.741667,1013.0,0.25
01/19/2021,10:00:00,63.65,0.0,63.65,-1.7,1013.0,0.25
01/19/2021,11:00:00,61.66667,0.0,61.66667,-0.85,1013.0,0.25
01/19/2021,12:00:00,84.73334,0.0,84.73334,-0.2666667,1013.0,0.25
01/19/2021,13:00:00,79.025,0.0,79.025,0.5,1013.0,0.25
01/19/2021,14:00:00,79.29166,0.0,79.29166,1.175,1013.0,0.25
01/19/2021,15:00:00,46.91667,3.225379404293495,46.485756654138974,1.666667,1013.0,0.25
01/19/2021,16:00:00,24.21667,,,2.266667,1013.0,0.25
01/19/2021,17:00:00,2.725,,,1.35,1013.0,0.25
01/19/2021,18:00:00,,,,0.6083333,1013.0,0.25
01/19/2021,19:00:00,,,,-0.1666667,1013.0,0.25
01/19/2021,20:00:00,,,,-1.208333,1013.0,0.25
01/19/2021,21:00:00,,,,-1.075,1013.0,0.25
01/19/2021,22:00:00,,,,-0.9666666,1013.0,0.25
01/19/2021,23:00:00,,,,-1.55,1013.0,0.25
01/20/2021,00:00:00,,,,-1.116667,1013.0,0.25
01/20/2021,01:00:00,,,,-1.666667,1013.0,0.25
01/20/2021,02:00:00,,,,-1.558333,1013.0,0.25
01/20/2021,03:00:00,,,,-1.533333,1013.0,0.25
01/20/2021,04:00:00,,,,-1.408333,1013.0,0.25
01/20/2021,05:00:00,,,,-1.125,1013.0,0.25
01/20/2021,06:00:00,,,,-0.8416666,1013.0,0.25
01/20/2021,07:00:00,0.6,,,-0.85,1013.0,0.25
01/20/2021,08:00:00,7.5,0.0,7.5,-0.9916667,1013.0,0.25
01/20/2021,09:00:00,29.89167,0.0,29.89167,-0.25,1013.0,0.25
01/20/2021,10:00:00,59.65,0.0,59.65,0.6916667,1013.0,0.25
01/20/2021,11:00:00,85.93333,0.0,85.93333,1.833333,1013.0,0.25
01/20/2021,12:00:00,102.05,0.0,102.05,3.133333,1013.0,0.25
01/20/2021,13:00:00,101.1583,0.0,101.1583,3.625,1013.0,0.25
01/20/2021,14:00:00,85.14166,0.0,85.14166,3.533333,1013.0,0.25
01/20/2021,15:00:00,67.7,118.51255808356348,51.44239942404644,3.45,1013.0,0.25
01/20/2021,16:00:00,22.025,,,2.608333,1013.0,0.25
01/20/2021,17:00:00,1.2625,,,1.891667,1013.0,0.25
01/20/2021,18:00:00,,,,1.941667,1013.0,0.25
01/20/2021,19:00:00,,,,2.766667,1013.0,0.25
01/20/2021,20:00:00,,,,2.958333,1013.0,0.25
01/20/2021,21:00:00,,,,2.608333,1013.0,0.25
01/20/2021,22:00:00,,,,0.5916666,1013.0,0.25
01/20/2021,23:00:00,,,,0.175,1013.0,0.25
01/21/2021,00:00:00,,,,0.2416667,1013.0,0.25
01/21/2021,01:00:00,,,,1.716667,1013.0,0.25
01/21/2021,02:00:00,,,,1.408333,1013.0,0.25
01/21/2021,03:00:00,,,,3.35,1013.0,0.25
01/21/2021,04:00:00,,,,3.958333,1013.0,0.25
01/21/2021,05:00:00,,,,4.35,1013.0,0.25
01/21/2021,06:00:00,,,,3.716667,1013.0,0.25
01/21/2021,07:00:00,0.44,,,3.583333,1013.0,0.25
01/21/2021,08:00:00,5.691667,0.0,5.691667,3.425,1013.0,0.25
01/21/2021,09:00:00,26.23333,0.0,26.23333,3.225,1013.0,0.25
01/21/2021,10:00:00,70.44167,0.0,70.44167,4.408333,1013.0,0.25
01/21/2021,11:00:00,143.875,13.255680870708076,139.0765072943294,6.35,1013.0,0.25
01/21/2021,12:00:00,168.8,36.071964772885295,155.5533760234381,7.225,1013.0,0.25
01/21/2021,13:00:00,105.025,0.0,105.025,7.116667,1013.0,0.25
01/21/2021,14:00:00,64.25833,0.0,64.25833,6.016667,1013.0,0.25
01/21/2021,15:00:00,39.325,0.0,39.325,5.258333,1013.0,0.25
01/21/2021,16:00:00,14.81667,0.0,14.81667,5.016666,1013.0,0.25
01/21/2021,17:00:00,1.075,,,4.633333,1013.0,0.25
01/21/2021,18:00:00,,,,4.6,1013.0,0.25
01/21/2021,19:00:00,,,,4.766667,1013.0,0.25
01/21/2021,20:00:00,,,,4.391667,1013.0,0.25
01/21/2021,21:00:00,,,,4.408333,1013.0,0.25
01/21/2021,22:00:00,,,,4.375,1013.0,0.25
01/21/2021,23:00:00,,,,4.875,1013.0,0.25
01/22/2021,00:00:00,,,,4.2,1013.0,0.25
01/22/2021,01:00:00,,,,3.733333,1013.0,0.25
01/22/2021,02:00:00,,,,4.158333,1013.0,0.25
01/22/2021,03:00:00,,,,3.408333,1013.0,0.25
01/22/2021,04:00:00,,,,3.758333,1013.0,0.25
01/22/2021,05:00:00,,,,3.675,1013.0,0.25
01/22/2021,06:00:00,,,,3.35,1013.0,0.25
01/22/2021,07:00:00,0.56,,,3.533333,1013.0,0.25
01/22/2021,08:00:00,5.516667,0.0,5.516667,3.983333,1013.0,0.25
01/22/2021,09:00:00,30.725,0.0,30.725,4.55,1013.0,0.25
01/22/2021,10:00:00,102.5583,0.0,102.5583,6.666667,1013.0,0.25
01/22/2021,11:00:00,129.85,1.6099491142928133,129.2619612148962,7.708333,1013.0,0.25
01/22/2021,12:00:00,143.2,7.202953797435042,140.5298580784398,8.416667,1013.0,0.25
01/22/2021,13:00:00,90.175,0.0,90.175,8.358334,1013.0,0.25
01/22/2021,14:00:00,59.49167,0.0,59.49167,8.558333,1013.0,0.25
01/22/2021,15:00:00,36.90833,0.0,36.90833,7.333333,1013.0,0.25
01/22/2021,16:00:00,12.15,0.0,12.15,5.2,1013.0,0.25
01/22/2021,17:00:00,1.125,,,3.658333,1013.0,0.25
01/22/2021,18:00:00,,,,4.208333,1013.0,0.25
01/22/2021,19:00:00,,,,4.0,1013.0,0.25
01/22/2021,20:00:00,,,,3.308333,1013.0,0.25
01/22/2021,21:00:00,,,,2.208333,1013.0,0.25
01/22/2021,22:00:00,,,,1.716667,1013.0,0.25
01/22/2021,23:00:00,,,,0.9583333,1013.0,0.25
01/23/2021,00:00:00,,,,9.858334,1013.0,0.25
01/23/2021,01:00:00,,,,-0.5,1013.0,0.25
01/23/2021,02:00:00,,,,-0.75,1013.0,0.25
01/23/2021,03:00:00,,,,-0.7166666,1013.0,0.25
01/23/2021,04:00:00,,,,-0.8083333,1013.0,0.25
01/23/2021,05:00:00,,,,-0.9666666,1013.0,0.25
01/23/2021,06:00:00,,,,-0.8333333,1013.0,0.25
01/23/2021,07:00:00,0.42,,,-0.6333333,1013.0,0.25
01/23/2021,08:00:00,2.291667,0.0,2.291667,-0.4083333,1013.0,0.25
01/23/2021,09:00:00,6.8,0.0,6.8,-0.075,1013.0,0.25
01/23/2021,10:00:00,12.03333,0.0,12.03333,0.1166667,1013.0,0.25
01/23/2021,11:00:00,19.75,0.0,19.75,0.9916667,1013.0,0.25
01/23/2021,12:00:00,91.64167,0.0,91.64167,1.433333,1013.0,0.25
01/23/2021,13:00:00,88.16666,0.0,88.16666,1.508333,1013.0,0.25
01/23/2021,14:00:00,111.8417,44.24687740829197,100.32744625818478,1.5,1013.0,0.25
01/23/2021,15:00:00,35.04167,0.0,35.04167,0.7833333,1013.0,0.25
01/23/2021,16:00:00,11.4,0.0,11.4,0.4111111,1013.0,0.25
01/23/2021,17:00:00,1.055556,,,0.025,1013.0,0.25
01/23/2021,18:00:00,,,,-0.1916667,1013.0,0.25
01/23/2021,19:00:00,,,,-0.06666667,1013.0,0.25
01/23/2021,20:00:00,,,,0.0,1013.0,0.25
01/23/2021,21:00:00,,,,0.0,1013.0,0.25
01/23/2021,22:00:00,,,,0.0,1013.0,0.25
01/23/2021,23:00:00,,,,-0.15,1013.0,0.25
01/24/2021,00:00:00,,,,-0.3416667,1013.0,0.25
01/24/2021,01:00:00,,,,-0.1416667,1013.0,0.25
01/24/2021,02:00:00,,,,-0.1583333,1013.0,0.25
01/24/2021,03:00:00,,,,-0.8416667,1013.0,0.25
01/24/2021,04:00:00,,,,-1.225,1013.0,0.25
01/24/2021,05:00:00,,,,-2.191667,1013.0,0.25
01/24/2021,06:00:00,,,,-2.316667,1013.0,0.25
01/24/2021,07:00:00,0.48,,,-2.541667,1013.0,0.25
01/24/2021,08:00:00,2.433333,0.0,2.433333,-2.275,1013.0,0.25
01/24/2021,09:00:00,5.216667,0.0,5.216667,-1.45,1013.0,0.25
01/24/2021,10:00:00,8.891666,0.0,8.891666,-0.475,1013.0,0.25
01/24/2021,11:00:00,59.23333,0.0,59.23333,0.9833333,1013.0,0.25
01/24/2021,12:00:00,185.1167,68.25056130547817,159.32439745683672,1.283333,1013.0,0.25
01/24/2021,13:00:00,191.0833,121.53135921241227,149.6316255619313,1.45,1013.0,0.25
01/24/2021,14:00:00,169.9333,228.62020287533855,109.56054145295275,2.441667,1013.0,0.25
01/24/2021,15:00:00,118.1583,301.36220937464935,72.30812553117481,2.283333,1013.0,0.25
01/24/2021,16:00:00,45.28333,0.0,45.28333,0.4166667,1013.0,0.25
01/24/2021,17:00:00,1.966667,,,-2.875,1013.0,0.25
01/24/2021,18:00:00,,,,-3.1,1013.0,0.25
01/24/2021,19:00:00,,,,-4.008333,1013.0,0.25
01/24/2021,20:00:00,,,,-3.708333,1013.0,0.25
01/24/2021,21:00:00,,,,-3.383333,1013.0,0.25
01/24/2021,22:00:00,,,,-3.166667,1013.0,0.25
01/24/2021,23:00:00,,,,-3.233333,1013.0,0.25
01/25/2021,00:00:00,,,,-3.05,1013.0,0.25
01/25/2021,01:00:00,,,,-2.191667,1013.0,0.25
01/25/2021,02:00:00,,,,-2.241667,1013.0,0.25
01/25/2021,03:00:00,,,,-1.916667,1013.0,0.25
01/25/2021,04:00:00,,,,-2.025,1013.0,0.25
01/25/2021,05:00:00,,,,-2.25,1013.0,0.25
01/25/2021,06:00:00,,,,-1.875,1013.0,0.25
01/25/2021,07:00:00,0.48,,,-1.516667,1013.0,0.25
01/25/2021,08:00:00,1.2,0.0,1.2,-0.35,1013.0,0.25
01/25/2021,09:00:00,3.766667,0.0,3.766667,-0.525,1013.0,0.25
01/25/2021,10:00:00,7.558333,0.0,7.558333,0.325,1013.0,0.25
01/25/2021,11:00:00,37.13334,0.0,37.13334,1.933333,1013.0,0.25
01/25/2021,12:00:00,118.3667,0.0,118.3667,0.7666667,1013.0,0.25
01/25/2021,13:00:00,123.675,3.665361476886103,122.41068459325284,0.8416667,1013.0,0.25
01/25/2021,14:00:00,206.9417,332.29769096088023,117.8896540814468,3.108333,1013.0,0.25
01/25/2021,15:00:00,67.44167,56.6900579157995,58.59593592406896,1.25,1013.0,0.25
01/25/2021,16:00:00,9.833333,0.0,9.833333,-0.25,1013.0,0.25
01/25/2021,17:00:00,1.522222,,,-2.608333,1013.0,0.25
01/25/2021,18:00:00,,,,-3.55,1013.0,0.25
01/25/2021,19:00:00,,,,-2.875,1013.0,0.25
01/25/2021,20:00:00,,,,-2.983333,1013.0,0.25
01/25/2021,21:00:00,,,,-3.216667,1013.0,0.25
01/25/2021,22:00:00,,,,-3.108333,1013.0,0.25
01/25/2021,23:00:00,,,,-5.591667,1013.0,0.25
01/26/2021,00:00:00,,,,-4.175,1013.0,0.25
01/26/2021,01:00:00,,,,-4.5,1013.0,0.25
01/26/2021,02:00:00,,,,-8.625,1013.0,0.25
01/26/2021,03:00:00,,,,-9.675,1013.0,0.25
01/26/2021,04:00:00,,,,-5.141666,1013.0,0.25
01/26/2021,05:00:00,,,,-3.925,1013.0,0.25
01/26/2021,06:00:00,,,,-3.608333,1013.0,0.25
01/26/2021,07:00:00,0.5333334,,,-3.016667,1013.0,0.25
01/26/2021,08:00:00,1.9,0.0,1.9,-2.808333,1013.0,0.25
01/26/2021,09:00:00,7.658333,0.0,7.658333,-1.958333,1013.0,0.25
01/26/2021,10:00:00,24.66667,0.0,24.66667,0.35,1013.0,0.25
01/26/2021,11:00:00,46.96667,0.0,46.96667,1.2,1013.0,0.25
01/26/2021,12:00:00,181.6417,57.85393678685961,159.34213569127655,2.733333,1013.0,0.25
01/26/2021,13:00:00,172.9167,57.72796133700885,152.77726098066688,2.575,1013.0,0.25
01/26/2021,14:00:00,99.5,5.913443308192069,97.891728734103,1.216667,1013.0,0.25
01/26/2021,15:00:00,106.65,262.4672210529508,64.658287664706,1.4,1013.0,0.25
01/26/2021,16:00:00,30.325,0.0,30.325,0.03333334,1013.0,0.25
01/26/2021,17:00:00,2.46,,,-1.658333,1013.0,0.25
01/26/2021,18:00:00,,,,-1.833333,1013.0,0.25
01/26/2021,19:00:00,,,,-1.675,1013.0,0.25
01/26/2021,20:00:00,,,,7.683333,1013.0,0.25
01/26/2021,21:00:00,,,,-2.116667,1013.0,0.25
01/26/2021,22:00:00,,,,-2.141667,1013.0,0.25
01/26/2021,23:00:00,,,,-2.283333,1013.0,0.25
01/27/2021,00:00:00,,,,-2.483333,1013.0,0.25
01/27/2021,01:00:00,,,,-3.441667,1013.0,0.25
01/27/2021,02:00:00,,,,-4.125,1013.0,0.25
01/27/2021,03:00:00,,,,-5.433333,1013.0,0.25
01/27/2021,04:00:00,,,,-4.55,1013.0,0.25
01/27/2021,05:00:00,,,,-3.575,1013.0,0.25
01/27/2021,06:00:00,,,,-3.275,1013.0,0.25
01/27/2021,07:00:00,0.7,,,-3.158333,1013.0,0.25
01/27/2021,08:00:00,6.558333,0.0,6.558333,-3.316667,1013.0,0.25
01/27/2021,09:00:00,14.29167,0.0,14.29167,-3.608333,1013.0,0.25
01/27/2021,10:00:00,32.58333,0.0,32.58333,-3.608333,1013.0,0.25
01/27/2021,11:00:00,57.44167,0.0,57.44167,-2.625,1013.0,0.25
01/27/2021,12:00:00,78.55,0.0,78.55,-1.716667,1013.0,0.25
01/27/2021,13:00:00,77.16666,0.0,77.16666,-1.366667,1013.0,0.25
01/27/2021,14:00:00,65.04166,0.0,65.04166,-1.141667,1013.0,0.25
01/27/2021,15:00:00,46.3,0.0,46.3,-0.9333333,1013.0,0.25
01/27/2021,16:00:00,11.38333,0.0,11.38333,-1.441667,1013.0,0.25
01/27/2021,17:00:00,1.46,,,-1.416667,1013.0,0.25
01/27/2021,18:00:00,,,,-1.166667,1013.0,0.25
01/27/2021,19:00:00,,,,-1.183333,1013.0,0.25
01/27/2021,20:00:00,,,,-1.225,1013.0,0.25
01/27/2021,21:00:00,,,,-0.7833334,1013.0,0.25
01/27/2021,22:00:00,,,,-1.016667,1013.0,0.25
01/27/2021,23:00:00,,,,-1.191667,1013.0,0.25
01/28/2021,00:00:00,,,,-0.9166667,1013.0,0.25
01/28/2021,01:00:00,,,,-0.7583333,1013.0,0.25
01/28/2021,02:00:00,,,,-0.1833333,1013.0,0.25
01/28/2021,03:00:00,,,,0.06666667,1013.0,0.25
01/28/2021,04:00:00,,,,0.125,1013.0,0.25
01/28/2021,05:00:00,,,,0.4416667,1013.0,0.25
01/28/2021,06:00:00,,,,0.825,1013.0,0.25
01/28/2021,07:00:00,0.7,,,1.325,1013.0,0.25
01/28/2021,08:00:00,4.116667,0.0,4.116667,1.391667,1013.0,0.25
01/28/2021,09:00:00,15.475,0.0,15.475,1.775,1013.0,0.25
01/28/2021,10:00:00,29.30833,0.0,29.30833,2.533333,1013.0,0.25
01/28/2021,11:00:00,31.5,0.0,31.5,3.1,1013.0,0.25
01/28/2021,12:00:00,44.125,0.0,44.125,3.966667,1013.0,0.25
01/28/2021,13:00:00,89.05,0.0,89.05,5.65,1013.0,0.25
01/28/2021,14:00:00,110.8667,14.006486287609157,106.9432255934373,7.716667,1013.0,0.25
01/28/2021,15:00:00,82.40833,106.35759250816407,64.53400833698126,8.325,1013.0,0.25
01/28/2021,16:00:00,19.66667,0.0,19.66667,6.183333,1013.0,0.25
01/28/2021,17:00:00,1.63,,,5.916667,1013.0,0.25
01/28/2021,18:00:00,,,,5.5,1013.0,0.25
01/28/2021,19:00:00,,,,5.675,1013.0,0.25
01/28/2021,20:00:00,,,,5.625,1013.0,0.25
01/28/2021,21:00:00,,,,6.575,1013.0,0.25
01/28/2021,22:00:00,,,,5.9,1013.0,0.25
01/28/2021,23:00:00,,,,5.808333,1013.0,0.25
01/29/2021,00:00:00,,,,5.45,1013.0,0.25
01/29/2021,01:00:00,,,,5.2,1013.0,0.25
01/29/2021,02:00:00,,,,5.333333,1013.0,0.25
01/29/2021,03:00:00,,,,5.416667,1013.0,0.25
01/29/2021,04:00:00,,,,5.166667,1013.0,0.25
01/29/2021,05:00:00,,,,4.766667,1013.0,0.25
01/29/2021,06:00:00,,,,4.525,1013.0,0.25
01/29/2021,07:00:00,0.5166667,,,5.325,1013.0,0.25
01/29/2021,08:00:00,7.308333,0.0,7.308333,5.616667,1013.0,0.25
01/29/2021,09:00:00,21.575,0.0,21.575,5.433333,1013.0,0.25
01/29/2021,10:00:00,47.675,0.0,47.675,5.858334,1013.0,0.25
01/29/2021,11:00:00,55.44167,0.0,55.44167,5.45,1013.0,0.25
01/29/2021,12:00:00,90.84167,0.0,90.84167,6.666667,1013.0,0.25
01/29/2021,13:00:00,36.14167,0.0,36.14167,5.758333,1013.0,0.25
01/29/2021,14:00:00,107.2667,7.557278632407164,105.11828129349267,4.525,1013.0,0.25
01/29/2021,15:00:00,65.08333,10.82957968594346,63.21875762483839,5.333333,1013.0,0.25
01/29/2021,16:00:00,20.69167,0.0,20.69167,5.116667,1013.0,0.25
01/29/2021,17:00:00,1.745455,,,3.925,1013.0,0.25
01/29/2021,18:00:00,,,,3.516667,1013.0,0.25
01/29/2021,19:00:00,,,,3.15,1013.0,0.25
01/29/2021,20:00:00,,,,2.475,1013.0,0.25
01/29/2021,21:00:00,,,,2.75,1013.0,0.25
01/29/2021,22:00:00,,,,3.3,1013.0,0.25
01/29/2021,23:00:00,,,,3.891667,1013.0,0.25
01/30/2021,00:00:00,,,,3.558333,1013.0,0.25
01/30/2021,01:00:00,,,,3.65,1013.0,0.25
01/30/2021,02:00:00,,,,3.416667,1013.0,0.25
01/30/2021,03:00:00,,,,3.675,1013.0,0.25
01/30/2021,04:00:00,,,,3.658333,1013.0,0.25
01/30/2021,05:00:00,,,,3.233333,1013.0,0.25
01/30/2021,06:00:00,,,,3.091667,1013.0,0.25
01/30/2021,07:00:00,0.7142857,,,2.45,1013.0,0.25
01/30/2021,08:00:00,6.5,0.0,6.5,1.883333,1013.0,0.25
01/30/2021,09:00:00,20.46667,0.0,20.46667,3.45,1013.0,0.25
01/30/2021,10:00:00,61.61667,0.0,61.61667,4.775,1013.0,0.25
01/30/2021,11:00:00,76.25834,0.0,76.25834,4.941667,1013.0,0.25
01/30/2021,12:00:00,66.29167,0.0,66.29167,4.5,1013.0,0.25
01/30/2021,13:00:00,40.8,0.0,40.8,3.541667,1013.0,0.25
01/30/2021,14:00:00,45.38334,0.0,45.38334,3.575,1013.0,0.25
01/30/2021,15:00:00,27.19167,0.0,27.19167,3.516667,1013.0,0.25
01/30/2021,16:00:00,16.28333,0.0,16.28333,3.5,1013.0,0.25
01/30/2021,17:00:00,2.536364,,,3.341667,1013.0,0.25
01/30/2021,18:00:00,,,,3.3,1013.0,0.25
01/30/2021,19:00:00,,,,3.216667,1013.0,0.25
01/30/2021,20:00:00,,,,3.333333,1013.0,0.25
01/30/2021,21:00:00,,,,3.408333,1013.0,0.25
01/30/2021,22:00:00,,,,3.441667,1013.0,0.25
01/30/2021,23:00:00,,,,3.275,1013.0,0.25
01/31/2021,00:00:00,,,,2.816667,1013.0,0.25
01/31/2021,01:00:00,,,,2.741667,1013.0,0.25
01/31/2021,02:00:00,,,,2.258333,1013.0,0.25
01/31/2021,03:00:00,,,,1.6,1013.0,0.25
01/31/2021,04:00:00,,,,1.391667,1013.0,0.25
01/31/2021,05:00:00,,,,1.383333,1013.0,0.25
01/31/2021,06:00:00,,,,1.433333,1013.0,0.25
01/31/2021,07:00:00,0.7714286,,,1.725,1013.0,0.25
01/31/2021,08:00:00,6.208333,0.0,6.208333,1.891667,1013.0,0.25
01/31/2021,09:00:00,26.55,0.0,26.55,2.391667,1013.0,0.25
01/31/2021,10:00:00,45.75834,0.0,45.75834,2.7,1013.0,0.25
01/31/2021,11:00:00,91.2,0.0,91.2,4.058333,1013.0,0.25
01/31/2021,12:00:00,58.94167,0.0,58.94167,4.25,1013.0,0.25
01/31/2021,13:00:00,46.6,0.0,46.6,4.791667,1013.0,0.25
01/31/2021,14:00:00,41.73333,0.0,41.73333,4.858334,1013.0,0.25
01/31/2021,15:00:00,23.06667,0.0,23.06667,4.45,1013.0,0.25
01/31/2021,16:00:00,6.583333,0.0,6.583333,3.933333,1013.0,0.25
01/31/2021,17:00:00,1.309091,,,3.7,1013.0,0.25
01/31/2021,18:00:00,,,,3.65,1013.0,0.25
01/31/2021,19:00:00,,,,3.333333,1013.0,0.25
01/31/2021,20:00:00,,,,3.308333,1013.0,0.25
01/31/2021,21:00:00,,,,3.083333,1013.0,0.25
01/31/2021,22:00:00,,,,2.983333,1013.0,0.25
01/31/2021,23:00:00,,,,2.9,1013.0,0.25
02/01/2021,00:00:00,,,,2.816667,1013.0,0.25
02/01/2021,01:00:00,,,,2.675,1013.0,0.25
02/01/2021,02:00:00,,,,2.55,1013.0,0.25
02/01/2021,03:00:00,,,,2.6,1013.0,0.25
02/01/2021,04:00:00,,,,2.658333,1013.0,0.25
02/01/2021,05:00:00,,,,2.825,1013.0,0.25
02/01/2021,06:00:00,,,,2.95,1013.0,0.25
02/01/2021,07:00:00,0.5857143,,,3.016667,1013.0,0.25
02/01/2021,08:00:00,6.041667,0.0,6.041667,3.066667,1013.0,0.25
02/01/2021,09:00:00,24.54167,0.0,24.54167,3.433333,1013.0,0.25
02/01/2021,10:00:00,47.11666,0.0,47.11666,3.908333,1013.0,0.25
02/01/2021,11:00:00,57.58333,0.0,57.58333,4.458333,1013.0,0.25
02/01/2021,12:00:00,57.55833,0.0,57.55833,4.85,1013.0,0.25
02/01/2021,13:00:00,85.95,0.0,85.95,5.425,1013.0,0.25
02/01/2021,14:00:00,95.21667,0.0,95.21667,6.058333,1013.0,0.25
02/01/2021,15:00:00,67.81667,6.868784724706512,66.5471822240699,6.366667,1013.0,0.25
02/01/2021,16:00:00,13.25,0.0,13.25,5.708333,1013.0,0.25
02/01/2021,17:00:00,1.391667,,,4.708333,1013.0,0.25
02/01/2021,18:00:00,,,,5.0,1013.0,0.25
02/01/2021,19:00:00,,,,4.841667,1013.0,0.25
02/01/2021,20:00:00,,,,4.525,1013.0,0.25
02/01/2021,21:00:00,,,,4.55,1013.0,0.25
02/01/2021,22:00:00,,,,4.283333,1013.0,0.25
02/01/2021,23:00:00,,,,3.975,1013.0,0.25
02/02/2021,00:00:00,,,,3.391667,1013.0,0.25
02/02/2021,01:00:00,,,,2.1,1013.0,0.25
02/02/2021,02:00:00,,,,3.3,1013.0,0.25
02/02/2021,03:00:00,,,,2.633333,1013.0,0.25
02/02/2021,04:00:00,,,,3.058333,1013.0,0.25
02/02/2021,05:00:00,,,,3.55,1013.0,0.25
02/02/2021,06:00:00,,,,4.316667,1013.0,0.25
02/02/2021,07:00:00,0.8857143,,,4.666667,1013.0,0.25
02/02/2021,08:00:00,7.441667,0.0,7.441667,5.15,1013.0,0.25
02/02/2021,09:00:00,29.86667,0.0,29.86667,5.483334,1013.0,0.25
02/02/2021,10:00:00,50.24167,0.0,50.24167,5.783333,1013.0,0.25
02/02/2021,11:00:00,77.13333,0.0,77.13333,6.65,1013.0,0.25
02/02/2021,12:00:00,48.16667,0.0,48.16667,6.625,1013.0,0.25
02/02/2021,13:00:00,52.975,0.0,52.975,7.308333,1013.0,0.25
02/02/2021,14:00:00,57.875,0.0,57.875,8.0,1013.0,0.25
02/02/2021,15:00:00,42.15833,0.0,42.15833,8.516666,1013.0,0.25
